,file,genre,bp_negative_abs,bp_positive_abs,bp_em1_abs,bp_negative_per,bp_positive_per,bp_em1_per,mec_suffering_abs,mec_rejection_abs,mec_affection_abs,mec_joy_abs,mec_fear_abs,mec_em2_abs,mec_suffering_per,mec_rejection_per,mec_affection_per,mec_joy_per,mec_fear_per,mec_em2_per,tt_suffering_abs,tt_love_abs,tt_fear_abs,tt_joy_abs,tt_hate_abs,tt_admiration_abs,tt_schadenfreude_abs,tt_em3_abs,tt_friendship_abs,tt_despair_abs,tt_desire_abs,tt_compassion_abs,tt_anger_abs,tt_suffering_per,tt_love_per,tt_fear_per,tt_joy_per,tt_hate_per,tt_admiration_per,tt_schadenfreude_per,tt_em3_per,tt_friendship_per,tt_despair_per,tt_desire_per,tt_compassion_per,tt_anger_per
49,GerDracor/hippel-der-mann-nach-der-uhr.xml,comedy,349,206,148,0.49644381223328593,0.2930298719772404,0.21052631578947367,138,162,111,86,23,183,0.19630156472261737,0.23044096728307253,0.15789473684210525,0.12233285917496443,0.032716927453769556,0.2603129445234708,116,69,26,62,25,35,6,204,9,3,0,13,135,0.16500711237553342,0.09815078236130868,0.03698435277382646,0.08819345661450925,0.03556187766714083,0.049786628733997154,0.008534850640113799,0.2901849217638691,0.012802275960170697,0.004267425320056899,0,0.01849217638691323,0.19203413940256045
50,GerDracor/lenz-der-neue-menoza.xml,comedy,796,468,296,0.5102564102564102,0.3,0.18974358974358974,234,420,233,212,92,369,0.15,0.2692307692307692,0.14935897435897436,0.1358974358974359,0.05897435897435897,0.23653846153846153,228,114,57,194,103,67,23,429,15,31,0,32,267,0.14615384615384616,0.07307692307692308,0.03653846153846154,0.12435897435897436,0.06602564102564103,0.04294871794871795,0.014743589743589743,0.275,0.009615384615384616,0.01987179487179487,0,0.020512820512820513,0.17115384615384616
51,TextGrid/-Horribilicribrifax.xml,comedy,949,622,215,0.5313549832026876,0.3482642777155655,0.12038073908174692,279,532,332,295,82,266,0.15621500559910415,0.2978723404255319,0.1858902575587906,0.16517357222844345,0.04591265397536394,0.14893617021276595,258,111,56,254,158,160,60,407,24,19,0,38,241,0.1444568868980963,0.06215005599104143,0.03135498320268757,0.1422172452407615,0.08846584546472565,0.08958566629339305,0.0335946248600224,0.22788353863381858,0.013437849944008958,0.010638297872340425,0,0.02127659574468085,0.1349384098544233
52,GerDracor/tieck-der-gestiefelte-kater.xml,comedy,739,509,223,0.5023793337865398,0.3460231135282121,0.15159755268524813,212,399,177,314,66,303,0.1441196464989803,0.27124405166553367,0.1203263086335826,0.21346023113528212,0.04486743711760707,0.20598232494901428,176,48,51,248,86,118,34,405,12,12,0,19,262,0.11964649898028552,0.03263086335825969,0.03467029231815092,0.16859279401767505,0.05846363018354861,0.08021753908905506,0.023113528212100613,0.27532290958531613,0.008157715839564922,0.008157715839564922,0,0.01291638341264446,0.17811012916383412
53,GerDracor/schikaneder-die-zauberfloete.xml,comedy,712,614,242,0.45408163265306123,0.39158163265306123,0.15433673469387754,185,352,293,276,143,319,0.11798469387755102,0.22448979591836735,0.1868622448979592,0.1760204081632653,0.09119897959183673,0.20344387755102042,204,162,86,229,92,82,25,419,22,29,0,23,195,0.13010204081632654,0.10331632653061225,0.0548469387755102,0.14604591836734693,0.058673469387755105,0.05229591836734694,0.01594387755102041,0.26721938775510207,0.01403061224489796,0.018494897959183673,0,0.014668367346938776,0.12436224489795919
54,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,comedy,930,591,216,0.5354058721934369,0.34024179620034545,0.12435233160621761,245,521,196,354,127,294,0.14104778353483016,0.2999424294761082,0.11283822682786414,0.20379965457685664,0.07311456534254462,0.1692573402417962,232,88,89,306,122,90,43,379,20,21,0,25,322,0.1335636154289004,0.050662061024755324,0.051237766263673,0.17616580310880828,0.07023603914795624,0.05181347150259067,0.02475532527345999,0.2181922855497985,0.011514104778353483,0.012089810017271158,0,0.014392630972941854,0.18537708693149108
55,GerDracor/raimund-die-unheilbringende-zauberkrone.xml,comedy,1347,775,339,0.547338480292564,0.31491263713937423,0.13774888256806175,391,681,358,395,240,396,0.1588785046728972,0.2767167817960179,0.14546932141405933,0.160503860219423,0.09752133279154815,0.16091019910605445,362,111,146,320,224,234,44,528,17,49,0,36,390,0.14709467696058512,0.04510361641609102,0.05932547744819179,0.1300284437220642,0.09101991060544494,0.09508329947175945,0.017878911011783828,0.21454693214140594,0.00690776107273466,0.019910605444941082,0,0.014628199918732222,0.15847216578626575
56,GerDracor/gottschedin-der-witzling.xml,comedy,343,263,134,0.4635135135135135,0.3554054054054054,0.1810810810810811,82,233,78,187,24,136,0.11081081081081082,0.31486486486486487,0.10540540540540541,0.2527027027027027,0.032432432432432434,0.1837837837837838,73,27,21,139,49,54,19,180,10,3,0,12,153,0.09864864864864865,0.03648648648648649,0.02837837837837838,0.18783783783783783,0.06621621621621622,0.07297297297297298,0.025675675675675677,0.24324324324324326,0.013513513513513514,0.004054054054054054,0,0.016216216216216217,0.20675675675675675
57,GerDracor/holtei-die-kalkbrenner.xml,comedy,290,176,97,0.5150976909413855,0.31261101243339257,0.17229129662522202,68,186,64,102,19,124,0.12078152753108348,0.33037300177619894,0.11367673179396093,0.1811722912966252,0.03374777975133215,0.2202486678507993,55,22,14,91,25,17,10,181,8,3,0,12,125,0.09769094138543517,0.03907637655417407,0.02486678507992895,0.16163410301953818,0.04440497335701599,0.03019538188277087,0.017761989342806393,0.32149200710479575,0.014209591474245116,0.0053285968028419185,0,0.021314387211367674,0.22202486678507993
58,GerDracor/sessa-unser-verkehr.xml,comedy,414,301,116,0.4981949458483754,0.3622141997593261,0.13959085439229843,101,248,108,177,46,151,0.12154031287605295,0.29843561973525873,0.1299638989169675,0.21299638989169675,0.05535499398315283,0.18170878459687123,93,52,43,147,39,37,24,225,4,3,0,13,151,0.11191335740072202,0.06257521058965103,0.05174488567990373,0.17689530685920576,0.04693140794223827,0.044524669073405534,0.02888086642599278,0.27075812274368233,0.0048134777376654635,0.0036101083032490976,0,0.015643802647412757,0.18170878459687123
59,TextGrid/-Graf_Ehrenfried.xml,comedy,965,587,277,0.5276107162383816,0.3209404045926736,0.15144887916894478,228,681,222,343,66,289,0.12465828321487152,0.3723346090759978,0.12137780207763806,0.18753417167851286,0.03608529250956807,0.1580098414434117,180,70,68,264,78,142,80,387,21,21,0,35,483,0.09841443411700383,0.03827227993439038,0.037178786221979225,0.1443411700382723,0.04264625478403499,0.07763805358119191,0.04373974849644614,0.21159103335155824,0.011481683980317113,0.011481683980317113,0,0.01913613996719519,0.2640787315472936
60,GerDracor/kleist-amphitryon.xml,comedy,1035,555,313,0.5438780872306884,0.29164477141355755,0.1644771413557541,235,636,273,246,118,395,0.12348922753547031,0.33420914345769837,0.14345769837099318,0.12926957435627956,0.06200735680504467,0.20756699947451393,236,130,70,202,173,99,30,534,29,22,0,22,356,0.12401471361008934,0.06831318970047294,0.03678402522333158,0.10614818707304256,0.09090909090909091,0.05202312138728324,0.015764582238570676,0.28060956384655805,0.015239096163951655,0.011560693641618497,0,0.011560693641618497,0.18707304256437204
61,GerDracor/stephanie-die-entfuehrung-aus-dem-serail.xml,comedy,621,339,131,0.5692025664527957,0.31072410632447295,0.12007332722273144,169,349,144,174,100,155,0.15490375802016498,0.3198900091659028,0.13198900091659027,0.15948670944087992,0.09165902841429881,0.14207149404216315,135,88,78,146,82,36,16,247,10,19,0,29,205,0.12373968835930339,0.08065994500458296,0.07149404216315307,0.13382218148487626,0.07516040329972502,0.03299725022914757,0.01466544454628781,0.22639780018331807,0.00916590284142988,0.017415215398716773,0,0.026581118240146653,0.18790100824931255
62,GerDracor/malss-der-alte-buerger-capitain.xml,comedy,616,331,95,0.5911708253358925,0.31765834932821496,0.09117082533589252,169,351,89,251,35,147,0.16218809980806143,0.33685220729366605,0.0854126679462572,0.24088291746641075,0.03358925143953935,0.14107485604606526,139,37,27,189,35,31,68,225,5,1,0,13,272,0.13339731285988485,0.03550863723608445,0.025911708253358926,0.1813819577735125,0.03358925143953935,0.029750479846449136,0.06525911708253358,0.21593090211132437,0.0047984644913627635,0.0009596928982725527,0,0.012476007677543186,0.26103646833013433
63,GerDracor/solbrig-die-dorfschule.xml,comedy,246,80,73,0.6165413533834586,0.20050125313283207,0.18295739348370926,58,157,19,45,18,102,0.14536340852130325,0.39348370927318294,0.047619047619047616,0.11278195488721804,0.045112781954887216,0.2556390977443609,57,7,13,30,36,7,5,126,0,0,0,7,111,0.14285714285714285,0.017543859649122806,0.03258145363408521,0.07518796992481203,0.09022556390977443,0.017543859649122806,0.012531328320802004,0.3157894736842105,0.0,0.0,0,0.017543859649122806,0.2781954887218045
64,GerDracor/kotzebue-der-freimaurer.xml,comedy,207,109,67,0.5404699738903395,0.2845953002610966,0.17493472584856398,57,104,45,62,26,89,0.14882506527415143,0.27154046997389036,0.1174934725848564,0.1618798955613577,0.06788511749347259,0.23237597911227154,54,21,21,46,21,22,12,113,4,1,0,3,65,0.1409921671018277,0.05483028720626632,0.05483028720626632,0.12010443864229765,0.05483028720626632,0.057441253263707574,0.031331592689295036,0.2950391644908616,0.010443864229765013,0.0026109660574412533,0,0.007832898172323759,0.16971279373368145
65,GerDracor/goethe-goetter-helden-und-wieland.xml,comedy,152,92,55,0.5083612040133779,0.3076923076923077,0.18394648829431437,50,104,54,37,10,44,0.16722408026755853,0.34782608695652173,0.1806020066889632,0.12374581939799331,0.033444816053511704,0.14715719063545152,32,20,7,41,35,24,4,71,6,6,0,3,50,0.10702341137123746,0.06688963210702341,0.023411371237458192,0.13712374581939799,0.11705685618729098,0.0802675585284281,0.013377926421404682,0.23745819397993312,0.020066889632107024,0.020066889632107024,0,0.010033444816053512,0.16722408026755853
66,GerDracor/baeuerle-doktor-fausts-mantel.xml,comedy,895,629,220,0.5131880733944955,0.3606651376146789,0.12614678899082568,234,526,240,323,125,296,0.1341743119266055,0.30160550458715596,0.13761467889908258,0.18520642201834864,0.0716743119266055,0.16972477064220184,215,124,76,314,114,88,40,370,17,28,0,32,326,0.12327981651376146,0.07110091743119266,0.04357798165137615,0.18004587155963303,0.06536697247706422,0.05045871559633028,0.022935779816513763,0.2121559633027523,0.00974770642201835,0.016055045871559634,0,0.01834862385321101,0.18692660550458715
67,GerDracor/lessing-damon.xml,comedy,322,245,158,0.44413793103448274,0.33793103448275863,0.21793103448275863,131,163,150,89,34,158,0.18068965517241378,0.22482758620689655,0.20689655172413793,0.12275862068965518,0.04689655172413793,0.21793103448275863,104,59,27,69,27,31,10,206,56,4,0,16,116,0.14344827586206896,0.08137931034482758,0.037241379310344824,0.09517241379310344,0.037241379310344824,0.04275862068965517,0.013793103448275862,0.28413793103448276,0.07724137931034483,0.005517241379310344,0,0.022068965517241378,0.16
68,GerDracor/gottschedin-das-testament.xml,comedy,1187,761,515,0.4819326025172554,0.3089727974015428,0.2090946000812018,363,722,302,462,81,533,0.14738124238733252,0.293138449045879,0.12261469752334551,0.18757612667478685,0.03288672350791717,0.21640276086073892,301,118,90,409,112,137,29,662,26,12,0,44,523,0.122208688591149,0.04790905399918798,0.03654080389768575,0.1660576532683719,0.045473000406008934,0.05562322371092164,0.011774259033698742,0.2687779131140885,0.010556232237109216,0.0048721071863581,0,0.017864393016646368,0.21234267153877384
69,GerDracor/platen-der-romantische-oedipus.xml,comedy,607,290,89,0.6156186612576064,0.29411764705882354,0.09026369168356999,192,330,132,137,78,117,0.1947261663286004,0.33468559837728196,0.13387423935091278,0.1389452332657201,0.07910750507099391,0.11866125760649088,182,69,55,131,133,57,13,162,9,14,0,24,137,0.1845841784989858,0.06997971602434078,0.055780933062880324,0.1328600405679513,0.13488843813387424,0.057809330628803245,0.013184584178498986,0.1643002028397566,0.009127789046653144,0.014198782961460446,0,0.02434077079107505,0.1389452332657201
70,GerDracor/gleich-der-eheteufel-auf-reisen.xml,comedy,580,406,191,0.4927782497875956,0.3449447748513169,0.1622769753610875,161,365,122,257,43,229,0.13678844519966016,0.31011045029736617,0.10365335598980459,0.2183517417162277,0.03653355989804588,0.19456244689889549,128,55,22,225,68,39,31,311,8,5,0,25,260,0.10875106202209006,0.04672897196261682,0.018691588785046728,0.1911639762107052,0.05777400169923534,0.03313508920985556,0.026338147833474938,0.26423109600679695,0.006796941376380629,0.004248088360237893,0,0.021240441801189464,0.22090059473237042
71,GerDracor/cronegk-der-misstrauische.xml,comedy,1316,754,421,0.5283018867924528,0.30268968285828984,0.16900843034925733,554,530,449,293,183,482,0.22240064231232437,0.2127659574468085,0.1802488960256925,0.11762344439983942,0.0734644720995584,0.1934965877157768,434,244,151,264,122,110,20,583,86,26,0,80,371,0.17422721798474508,0.09795262946607788,0.06061822561220393,0.10598153352067442,0.04897631473303894,0.04415897230028101,0.008028904054596548,0.23404255319148937,0.034524287434765155,0.010437575270975512,0,0.03211561621838619,0.14893617021276595
72,GerDracor/schlegel-der-geschaeftige-muessiggaenger.xml,comedy,1428,725,426,0.553702985653354,0.2811167119038387,0.1651803024428073,386,862,293,405,142,491,0.14967041488949206,0.3342380767739434,0.11360992632803413,0.1570376114773168,0.0550601008142691,0.19038386971694454,302,105,153,317,100,97,45,663,20,14,0,43,720,0.11709965102753005,0.0407134548274525,0.059325319891430785,0.12291585886002326,0.038774718883288095,0.03761147731678945,0.017448623497479644,0.2570763861962001,0.0077549437766576195,0.005428460643660334,0,0.016673129119813883,0.2791779759596743
73,GerDracor/raupach-kritik-und-antikritik.xml,comedy,863,451,253,0.5507338864071474,0.2878111040204212,0.1614550095724314,202,437,186,234,147,361,0.12890874282067646,0.2788768347160179,0.11869814932992981,0.14932992980216975,0.09380982769623485,0.23037651563497127,187,55,133,202,124,103,16,422,19,12,0,31,263,0.11933631142310147,0.03509891512444161,0.08487555839183153,0.12890874282067646,0.07913209955328654,0.06573069559668156,0.01021059349074665,0.2693044033184429,0.012125079770261647,0.007657945118059987,0,0.019783024888321635,0.16783663050414804
74,GerDracor/kleist-der-zerbrochene-krug.xml,comedy,1241,422,404,0.6003870343492985,0.20416061925495887,0.19545234639574263,248,695,144,264,130,586,0.11998064828253507,0.3362360909530721,0.06966618287373004,0.12772133526850507,0.06289308176100629,0.28350266086115145,248,41,82,169,101,62,33,669,17,13,0,38,594,0.11998064828253507,0.01983551040154814,0.03967102080309628,0.08176100628930817,0.04886308659893566,0.02999516207063377,0.015965166908563134,0.32365747460087085,0.00822447992259313,0.006289308176100629,0,0.018384131591678763,0.28737300435413643
75,TextGrid/-Somnium_Vitae_Humanae.xml,comedy,535,327,70,0.5740343347639485,0.35085836909871243,0.07510729613733906,181,281,187,152,22,109,0.194206008583691,0.30150214592274677,0.20064377682403434,0.1630901287553648,0.023605150214592276,0.11695278969957082,158,16,16,140,56,128,45,208,17,2,0,19,127,0.16952789699570817,0.017167381974248927,0.017167381974248927,0.15021459227467812,0.060085836909871244,0.13733905579399142,0.048283261802575105,0.22317596566523606,0.018240343347639486,0.002145922746781116,0,0.0203862660944206,0.13626609442060086
76,TextGrid/-Baeurischer_Machiavellus.xml,comedy,1129,569,119,0.6213538800220143,0.3131535498073748,0.0654925701706109,228,781,201,372,59,176,0.12548156301596036,0.4298293891029169,0.11062190423775455,0.20473307649972483,0.032471106219042374,0.09686296092460099,215,57,60,264,143,136,89,318,46,16,0,25,448,0.11832691249312052,0.03137039075399009,0.03302146395156852,0.14529444138690148,0.0787011557512383,0.0748486516235553,0.04898183819482664,0.17501375894331314,0.02531645569620253,0.008805723720418272,0,0.01375894331315355,0.24656026417171162
77,GerDracor/lenz-die-soldaten.xml,comedy,761,328,192,0.5940671350507416,0.25604996096799376,0.14988290398126464,257,383,166,153,64,258,0.20062451209992194,0.29898516783762685,0.12958626073380172,0.11943793911007025,0.04996096799375488,0.20140515222482436,224,71,50,137,76,68,27,283,25,8,0,41,271,0.17486338797814208,0.05542544886807182,0.039032006245121,0.10694769711163153,0.05932864949258392,0.05308352849336456,0.02107728337236534,0.22092115534738485,0.0195160031225605,0.00624512099921936,0,0.03200624512099922,0.21155347384855583
78,GerDracor/kotzebue-menschenhass-und-reue.xml,comedy,1217,778,413,0.5053986710963455,0.3230897009966777,0.17151162790697674,471,591,379,373,127,467,0.19559800664451826,0.24543189368770765,0.15739202657807308,0.15490033222591362,0.052740863787375414,0.19393687707641197,378,136,112,367,121,150,30,583,46,15,0,71,399,0.1569767441860465,0.05647840531561462,0.046511627906976744,0.15240863787375417,0.05024916943521595,0.06229235880398671,0.012458471760797342,0.242109634551495,0.01910299003322259,0.006229235880398671,0,0.029485049833887042,0.16569767441860464
79,GerDracor/lessing-der-schatz.xml,comedy,610,311,310,0.49553208773354995,0.25264012997562957,0.2518277822908205,174,364,153,137,48,355,0.1413484971567831,0.2956945572705118,0.12428919577579203,0.11129163281884646,0.03899268887083672,0.2883834281072299,126,48,46,129,58,59,22,411,23,6,0,31,272,0.10235580828594638,0.03899268887083672,0.03736799350121852,0.10479285134037368,0.047116165718927704,0.0479285134037368,0.017871649065800164,0.3338748984565394,0.01868399675060926,0.00487408610885459,0,0.025182778229082048,0.22095857026807472
80,GerDracor/lessing-die-juden.xml,comedy,525,272,209,0.5218687872763419,0.27037773359840955,0.2077534791252485,144,329,141,107,44,241,0.14314115308151093,0.32703777335984097,0.14015904572564614,0.10636182902584493,0.0437375745526839,0.23956262425447317,86,43,44,105,63,58,11,309,27,4,0,13,243,0.08548707753479125,0.042743538767395624,0.0437375745526839,0.10437375745526839,0.06262425447316103,0.05765407554671968,0.010934393638170975,0.3071570576540755,0.0268389662027833,0.003976143141153081,0,0.012922465208747515,0.2415506958250497
81,GerDracor/stephanie-der-schauspieldirektor.xml,comedy,258,206,80,0.4742647058823529,0.3786764705882353,0.14705882352941177,64,151,105,98,18,108,0.11764705882352941,0.2775735294117647,0.19301470588235295,0.1801470588235294,0.03308823529411765,0.19852941176470587,60,38,19,94,20,42,9,126,7,3,0,6,120,0.11029411764705882,0.06985294117647059,0.034926470588235295,0.17279411764705882,0.03676470588235294,0.07720588235294118,0.016544117647058824,0.23161764705882354,0.012867647058823529,0.0055147058823529415,0,0.011029411764705883,0.22058823529411764
82,GerDracor/quistorp-der-hypochondrist.xml,comedy,1294,752,481,0.5120696478037198,0.29758607043925606,0.19034428175702414,437,658,204,536,187,505,0.17293233082706766,0.26038781163434904,0.08072813612979818,0.21210922041946972,0.074000791452315,0.1998417095370004,378,74,151,457,100,80,43,642,24,18,0,59,501,0.14958448753462603,0.02928373565492679,0.059754649782350615,0.1808468539770479,0.03957261574990107,0.031658092599920855,0.01701622477245746,0.25405619311436484,0.009497427779976256,0.007123070834982192,0,0.02334784329244163,0.19825880490700434
83,GerDracor/lenz-der-hofmeister.xml,comedy,934,424,265,0.5754775107825015,0.26124460874922983,0.16327788046826863,269,526,196,196,102,334,0.16574245224892176,0.32409118915588414,0.12076401725200246,0.12076401725200246,0.06284658040665435,0.20579174368453482,241,80,75,162,104,69,28,445,21,25,0,37,336,0.14849044978434997,0.04929143561306223,0.04621072088724584,0.09981515711645102,0.0640788662969809,0.04251386321626617,0.01725200246457178,0.27418361059765867,0.012939001848428836,0.015403573629081947,0,0.02279728897104128,0.20702402957486138
84,GerDracor/schroeder-der-vetter-in-lissabon.xml,comedy,815,465,301,0.5154965211891208,0.29411764705882354,0.19038583175205567,282,394,222,213,106,364,0.17836812144212524,0.24920936116382036,0.14041745730550284,0.1347248576850095,0.06704617330803289,0.23023402909550916,225,119,81,183,78,46,16,488,23,16,0,39,267,0.14231499051233396,0.07526881720430108,0.051233396584440226,0.1157495256166983,0.04933586337760911,0.0290955091714105,0.010120177103099304,0.30866540164452877,0.01454775458570525,0.010120177103099304,0,0.024667931688804556,0.16888045540796964
85,GerDracor/lessing-der-freigeist.xml,comedy,1094,582,428,0.5199619771863118,0.27661596958174905,0.20342205323193915,309,612,310,248,114,511,0.14686311787072243,0.2908745247148289,0.1473384030418251,0.11787072243346007,0.05418250950570342,0.24287072243346008,189,132,86,211,151,88,22,672,64,11,0,29,449,0.08982889733840305,0.06273764258555133,0.0408745247148289,0.1002851711026616,0.0717680608365019,0.04182509505703422,0.010456273764258554,0.3193916349809886,0.030418250950570342,0.005228136882129277,0,0.013783269961977186,0.21340304182509506
86,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml",comedy,513,411,194,0.4588550983899821,0.3676207513416816,0.1735241502683363,159,244,196,224,84,211,0.14221824686940965,0.2182468694096601,0.17531305903398928,0.2003577817531306,0.07513416815742398,0.1887298747763864,188,120,42,154,83,92,16,273,11,23,0,13,103,0.16815742397137745,0.1073345259391771,0.03756708407871199,0.13774597495527727,0.0742397137745975,0.08228980322003578,0.014311270125223614,0.2441860465116279,0.009838998211091235,0.020572450805008944,0,0.011627906976744186,0.09212880143112702
87,GerDracor/neuber-das-schaeferfest.xml,comedy,1101,665,279,0.5383863080684597,0.3251833740831296,0.13643031784841075,313,638,354,355,90,295,0.1530562347188264,0.3119804400977995,0.17310513447432763,0.17359413202933985,0.044009779951100246,0.14425427872860636,256,169,102,309,125,78,48,379,54,9,0,48,468,0.12518337408312957,0.08264058679706601,0.04987775061124694,0.15110024449877751,0.061124694376528114,0.038141809290953545,0.0234718826405868,0.18533007334963325,0.026405867970660146,0.004400977995110024,0,0.0234718826405868,0.22885085574572128
88,GerDracor/kotzebue-die-indianer-in-england.xml,comedy,1123,939,515,0.4357780364765231,0.36437718277066355,0.19984478075281334,380,585,415,474,134,589,0.1474582848273186,0.2270081490104773,0.16103996895615055,0.1839348079161816,0.05199844780752813,0.2285603414823438,282,218,112,447,113,132,27,743,31,21,0,67,384,0.10942956926658906,0.08459448971672487,0.04346138921226232,0.17345750873108265,0.043849437330228946,0.051222351571594875,0.010477299185098952,0.2883197516492045,0.012029491656965464,0.008149010477299184,0,0.025999223903764065,0.1490104772991851
89,GerDracor/schlegel-die-stumme-schoenheit.xml,comedy,495,341,251,0.45538178472861085,0.3137074517019319,0.23091076356945722,129,315,148,197,30,268,0.11867525298988041,0.28978840846366144,0.13615455381784727,0.1812327506899724,0.027598896044158234,0.24655013799448022,115,70,53,141,41,45,15,369,16,1,0,17,204,0.10579576816927323,0.06439742410303588,0.04875804967801288,0.1297148114075437,0.03771849126034959,0.04139834406623735,0.013799448022079117,0.33946642134314625,0.014719411223551058,0.0009199632014719411,0,0.015639374425023,0.18767249310027598
90,GerDracor/tieck-die-verkehrte-welt.xml,comedy,1028,658,284,0.5218274111675127,0.33401015228426395,0.14416243654822336,297,554,276,398,120,325,0.15076142131979695,0.2812182741116751,0.1401015228426396,0.2020304568527919,0.06091370558375635,0.1649746192893401,260,84,118,332,136,131,45,425,26,15,0,35,363,0.1319796954314721,0.04263959390862944,0.05989847715736041,0.16852791878172588,0.06903553299492386,0.066497461928934,0.02284263959390863,0.21573604060913706,0.013197969543147208,0.007614213197969543,0,0.017766497461928935,0.18426395939086293
91,GerDracor/bodmer-odoardo-galotti-vater-der-emilia.xml,comedy,125,51,23,0.628140703517588,0.2562814070351759,0.11557788944723618,62,40,37,12,23,25,0.31155778894472363,0.20100502512562815,0.18592964824120603,0.06030150753768844,0.11557788944723618,0.12562814070351758,58,26,10,6,22,12,2,37,1,10,0,5,10,0.2914572864321608,0.1306532663316583,0.05025125628140704,0.03015075376884422,0.11055276381909548,0.06030150753768844,0.010050251256281407,0.18592964824120603,0.005025125628140704,0.05025125628140704,0,0.02512562814070352,0.05025125628140704
92,GerDracor/kotzebue-der-hyperboreische-esel.xml,comedy,238,154,85,0.4989517819706499,0.3228511530398323,0.17819706498951782,74,122,73,70,19,119,0.15513626834381553,0.2557651991614256,0.1530398322851153,0.14675052410901468,0.039832285115303984,0.24947589098532494,55,31,16,67,36,28,3,132,7,5,0,17,80,0.11530398322851153,0.0649895178197065,0.033542976939203356,0.14046121593291405,0.07547169811320754,0.05870020964360587,0.006289308176100629,0.27672955974842767,0.014675052410901468,0.010482180293501049,0,0.03563941299790356,0.16771488469601678
93,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,comedy,262,62,8,0.7891566265060241,0.18674698795180722,0.024096385542168676,62,159,41,39,8,23,0.18674698795180722,0.4789156626506024,0.12349397590361445,0.11746987951807229,0.024096385542168676,0.06927710843373494,54,23,11,28,29,15,24,30,4,1,0,8,105,0.16265060240963855,0.06927710843373494,0.03313253012048193,0.08433734939759036,0.08734939759036145,0.045180722891566265,0.07228915662650602,0.09036144578313253,0.012048192771084338,0.0030120481927710845,0,0.024096385542168676,0.31626506024096385
94,GerDracor/lessing-der-junge-gelehrte.xml,comedy,1262,571,635,0.5113452188006483,0.2313614262560778,0.25729335494327393,258,850,273,309,113,665,0.10453808752025932,0.34440842787682335,0.11061588330632091,0.12520259319286872,0.04578606158833063,0.2694489465153971,180,121,93,249,163,109,25,831,27,20,0,43,607,0.07293354943273905,0.049027552674230146,0.03768233387358185,0.10089141004862237,0.06604538087520259,0.044165316045380876,0.01012965964343598,0.336709886547812,0.01094003241491086,0.008103727714748784,0,0.017423014586709886,0.24594813614262562
95,TextGrid/-Sidea.xml,comedy,662,248,47,0.6917450365726228,0.25914315569487983,0.04911180773249739,178,415,140,117,35,72,0.18599791013584116,0.4336468129571578,0.14629049111807732,0.12225705329153605,0.03657262277951933,0.07523510971786834,156,74,32,102,69,61,40,95,24,8,0,28,268,0.16300940438871472,0.07732497387669801,0.03343782654127482,0.10658307210031348,0.07210031347962383,0.06374085684430512,0.04179728317659352,0.09926854754440961,0.025078369905956112,0.008359456635318705,0,0.029258098223615466,0.2800417972831766
96,GerDracor/auenbrugger-der-rauchfangkehrer.xml,comedy,866,606,274,0.4959908361970218,0.3470790378006873,0.15693012600229095,210,478,279,319,87,373,0.12027491408934708,0.27376861397479957,0.15979381443298968,0.1827033218785796,0.04982817869415808,0.213631156930126,181,82,75,291,74,143,35,482,8,6,0,24,345,0.1036655211912944,0.046964490263459335,0.0429553264604811,0.16666666666666666,0.042382588774341354,0.08190148911798396,0.02004581901489118,0.27605956471935855,0.004581901489117984,0.003436426116838488,0,0.013745704467353952,0.19759450171821305
97,GerDracor/borkenstein-der-bookesbeutel.xml,comedy,691,455,133,0.5402658326817826,0.3557466770914777,0.10398749022673964,197,428,244,209,47,154,0.15402658326817825,0.3346364347146208,0.19077404222048475,0.163408913213448,0.03674745895230649,0.12040656763096169,138,99,36,171,79,103,28,210,41,11,0,32,331,0.10789679437060204,0.07740422204847537,0.028146989835809225,0.13369820172009383,0.0617670054730258,0.08053166536356529,0.0218921032056294,0.1641907740422205,0.03205629397967162,0.008600469116497263,0,0.02501954652071931,0.25879593432369036
98,GerDracor/kurz-prinzessin-pumphia.xml,comedy,695,323,92,0.6261261261261262,0.290990990990991,0.08288288288288288,204,356,196,129,94,131,0.1837837837837838,0.3207207207207207,0.17657657657657658,0.11621621621621622,0.08468468468468468,0.11801801801801802,172,106,94,106,96,68,27,176,12,27,0,25,201,0.15495495495495495,0.09549549549549549,0.08468468468468468,0.09549549549549549,0.08648648648648649,0.06126126126126126,0.024324324324324326,0.15855855855855855,0.010810810810810811,0.024324324324324326,0,0.02252252252252252,0.1810810810810811
99,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,comedy,645,213,35,0.7222844344904815,0.23852183650615902,0.03919372900335946,134,428,112,117,28,74,0.15005599104143338,0.47928331466965285,0.12541993281075028,0.13101903695408734,0.03135498320268757,0.08286674132138858,151,56,28,107,59,25,36,105,14,2,0,23,287,0.1690929451287794,0.06270996640537514,0.03135498320268757,0.11982082866741321,0.06606942889137737,0.027995520716685332,0.040313549832026875,0.11758118701007839,0.015677491601343786,0.0022396416573348264,0,0.025755879059350503,0.3213885778275476
